id,uuid,observed_on_string,user_id,user_login,url,image_url,place_guess,latitude,longitude,species_guess,scientific_name,common_name,taxon_id,Invasive
233279024,f128b75a-db36-46e5-b441-09efb62a813d,2024-08-02 08:09:41-04:00,5458592,ljfekontanis,https://www.inaturalist.org/observations/233279024,https://inaturalist-open-data.s3.amazonaws.com/photos/414560964/medium.jpeg,"Nokesville, VA, US",38.732405,-77.6837616667,common pawpaw,Asimina triloba,common pawpaw,50897,No
233279248,410d9978-2b97-422a-97e5-d39944ce6c1d,2024-08-02 08:13:25-04:00,5458592,ljfekontanis,https://www.inaturalist.org/observations/233279248,https://inaturalist-open-data.s3.amazonaws.com/photos/414561383/medium.jpeg,"Nokesville, VA, US",38.7315633333,-77.684975,common pawpaw,Asimina triloba,common pawpaw,50897,No
233279389,e93dc5df-87a8-4c96-b3cb-65f9a7b484ab,2024-08-02 08:27:42-04:00,5458592,ljfekontanis,https://www.inaturalist.org/observations/233279389,https://inaturalist-open-data.s3.amazonaws.com/photos/414561645/medium.jpeg,"Nokesville, VA, US",38.7309083333,-77.6831366667,common pawpaw,Asimina triloba,common pawpaw,50897,No
233279488,fd93ccd7-24ee-46eb-8947-12fa5876ec03,2024-08-02 08:27:44-04:00,5458592,ljfekontanis,https://www.inaturalist.org/observations/233279488,https://inaturalist-open-data.s3.amazonaws.com/photos/414561817/medium.jpeg,"Nokesville, VA, US",38.73092,-77.6831283333,common pawpaw,Asimina triloba,common pawpaw,50897,No
233279757,d4512e71-105d-4b1e-afa6-643c271311a3,2024-08-02 08:30:19-04:00,5458592,ljfekontanis,https://www.inaturalist.org/observations/233279757,https://inaturalist-open-data.s3.amazonaws.com/photos/414562182/medium.jpeg,"Nokesville, VA, US",38.7307466667,-77.68328,arrow-leaved tearthumb,Persicaria sagittata,arrow-leaved tearthumb,204179,No
233488119,45453f78-de49-4b30-93c0-c66ec39c1435,2024-08-02 14:05:11-04:00,5674693,atravia,https://www.inaturalist.org/observations/233488119,https://inaturalist-open-data.s3.amazonaws.com/photos/414960198/medium.jpeg,"Virginia, US",38.7437785676,-77.5292326844,common pawpaw,Asimina triloba,common pawpaw,50897,No
233715565,1bac6020-8f32-43b5-8e08-a219aa39345e,2024-08-04 10:31:29-04:00,1083677,gardengirlmissi,https://www.inaturalist.org/observations/233715565,https://static.inaturalist.org/photos/415388436/medium.jpeg,"Brentwood Dr, Manassas, VA, US",38.7247147644,-77.4375260252,wineberry,Rubus phoenicolasius,wineberry,84227,Yes
233720390,27dd558f-52ec-4703-a87b-c9548d7ca4d1,2024-08-04 10:55:23-04:00,1083677,gardengirlmissi,https://www.inaturalist.org/observations/233720390,https://static.inaturalist.org/photos/415396814/medium.jpeg,"Hillcrest Dr, Manassas, VA, US",38.7234720681,-77.4449154642,common ivy,Hedera helix,common ivy,55882,Yes
234536028,acd71e76-6ec2-4ea1-9f63-e24834bf8e23,2024/07/31 8:15 PM,5512208,haleysoutside,https://www.inaturalist.org/observations/234536028,https://inaturalist-open-data.s3.amazonaws.com/photos/416960248/medium.jpeg,"Prince William County, VA, USA",38.5850771328,-77.2633069308,American trumpet vine,Campsis radicans,American trumpet vine,75995,No
234988926,b7aacecc-156c-4b8e-a991-a3680830aa8a,2024/08/10 2:56 PM,2397314,pgwamsley,https://www.inaturalist.org/observations/234988926,https://inaturalist-open-data.s3.amazonaws.com/photos/417840564/medium.jpeg,"Prince William County, VA, USA",38.6066907715,-77.2776836881,common pawpaw,Asimina triloba,common pawpaw,50897,No
235184885,837ffb0b-885f-4cdc-966a-fb5977685d0b,2024-08-11 15:49:03,3563000,ben892,https://www.inaturalist.org/observations/235184885,https://static.inaturalist.org/photos/418218293/medium.jpeg,"Lake Ridge, VA 22192, USA",38.6870436707,-77.2924513042,wineberry,Rubus phoenicolasius,wineberry,84227,Yes
235423898,9c6240c1-672c-41cb-bb74-53c751fe4930,2024-08-12 12:03:02,451865,valehu,https://www.inaturalist.org/observations/235423898,https://inaturalist-open-data.s3.amazonaws.com/photos/418685858/medium.jpeg,Signal Hill Park,38.7549698869,-77.4424536154,common ivy,Hedera helix,common ivy,55882,Yes
235623953,96053144-bf0f-4bfd-a102-2550e5ddda62,2024-08-13 15:46:04-04:00,5458592,ljfekontanis,https://www.inaturalist.org/observations/235623953,https://inaturalist-open-data.s3.amazonaws.com/photos/419067826/medium.jpeg,"Manassas National Battlefield Park, Manassas, VA, US",38.8137166667,-77.5149216667,common pawpaw,Asimina triloba,common pawpaw,50897,No
235653215,1ac5facf-e324-4605-84ed-8a2aca9e39c4,2024-08-13 15:58:49-04:00,5458592,ljfekontanis,https://www.inaturalist.org/observations/235653215,https://inaturalist-open-data.s3.amazonaws.com/photos/419125276/medium.jpeg,"Manassas National Battlefield Park, Manassas, VA, US",38.818255,-77.5102166667,common pawpaw,Asimina triloba,common pawpaw,50897,No
235653266,3bf162c0-d999-4536-a437-1f4b33f98d0b,2024-08-13 16:03:41-04:00,5458592,ljfekontanis,https://www.inaturalist.org/observations/235653266,https://inaturalist-open-data.s3.amazonaws.com/photos/419125386/medium.jpeg,"Manassas National Battlefield Park, Manassas, VA, US",38.8191333333,-77.5074083333,common pawpaw,Asimina triloba,common pawpaw,50897,No
235904019,c870dc37-a4ff-4360-b031-31bf2ed7f474,2024-08-15 09:46:54-04:00,8258173,mdeleede,https://www.inaturalist.org/observations/235904019,https://inaturalist-open-data.s3.amazonaws.com/photos/419609514/medium.jpeg,"Lomond Dr, Manassas, VA, US",38.7833982593,-77.4998007879,common ivy,Hedera helix,common ivy,55882,Yes
235906881,37ff675e-2d3b-4c13-bc06-139735934348,2024-08-15 10:04:36-04:00,8258173,mdeleede,https://www.inaturalist.org/observations/235906881,https://inaturalist-open-data.s3.amazonaws.com/photos/419614076/medium.jpeg,"Urbanna Rd, Manassas, VA, US",38.783180723,-77.4994430133,tree-of-heaven,Ailanthus altissima,tree-of-heaven,57278,Yes
236380403,c61f20a5-9444-4784-a57d-f5599079ae84,2024-08-17 18:00:21-04:00,1476867,angrylass,https://www.inaturalist.org/observations/236380403,https://static.inaturalist.org/photos/420525210/medium.jpeg,"Cattle Lands Dr, Catlett, VA, US",38.5859883243,-77.6670536847,shining sumac,Rhus copallinum,shining sumac,126698,No
236998197,cf08369d-b853-4b53-854f-c15eb1700261,2024-08-20 17:55:46-04:00,8339845,aritra3,https://www.inaturalist.org/observations/236998197,https://static.inaturalist.org/photos/421718673/medium.jpeg,"Occoquan Bay National Wildlife Refuge, Woodbridge, VA, US",38.6379702654,-77.2290658036,common pawpaw,Asimina triloba,common pawpaw,50897,No
237122700,f2cd2701-ab15-4d88-87ab-9d4539bf7afc,2024-08-21 12:21:28-04:00,5943664,susan_mayo,https://www.inaturalist.org/observations/237122700,https://static.inaturalist.org/photos/421957430/medium.jpeg,"Laguna Ct, Manassas, VA, US",38.6678111772,-77.4305991003,Japanese honeysuckle,Lonicera japonica,Japanese honeysuckle,77835,Yes
237306552,04de3b92-00d4-41ef-ae11-ee4e096af6be,2024/08/21 1:30 PM,297,dgovoni,https://www.inaturalist.org/observations/237306552,https://inaturalist-open-data.s3.amazonaws.com/photos/422309266/medium.jpg,"Prince William County, VA, USA",38.6250277783,-77.5367722217,autumn olive,Elaeagnus umbellata,autumn olive,64697,Yes
237547019,ecb92595-59b7-4e30-807a-d246e08e44cc,2024-08-23 19:14:44-04:00,8339845,aritra3,https://www.inaturalist.org/observations/237547019,https://static.inaturalist.org/photos/422777230/medium.jpeg,"Occoquan Bay National Wildlife Refuge, Woodbridge, VA, US",38.6378623872,-77.2282865484,American trumpet vine,Campsis radicans,American trumpet vine,75995,No
237852069,1b82f8e6-1bbe-4788-a4db-7322d8f77a2e,2024-08-16 11:55:30-04:00,3966459,yooshmaster,https://www.inaturalist.org/observations/237852069,https://inaturalist-open-data.s3.amazonaws.com/photos/423366916/medium.jpeg,"South Market, Broad Run, VA, US",38.817,-77.67263,Japanese honeysuckle,Lonicera japonica,Japanese honeysuckle,77835,Yes
237853727,1261a56a-0cf9-4b95-af32-04b2a404538c,2024-08-25 09:30:41-04:00,3196706,amberstar,https://www.inaturalist.org/observations/237853727,https://inaturalist-open-data.s3.amazonaws.com/photos/425311515/medium.jpeg,"Broad Run, VA, US",38.8349149163,-77.6987222605,common pawpaw,Asimina triloba,common pawpaw,50897,No
237909270,71384256-ce10-4897-9b30-258a5005f1ef,2024-08-25 14:13:43-04:00,1642992,mvdonovan,https://www.inaturalist.org/observations/237909270,https://inaturalist-open-data.s3.amazonaws.com/photos/423475042/medium.jpeg,"Prince William St, Manassas, VA, US",38.7472138016,-77.4721349713,wineberry,Rubus phoenicolasius,wineberry,84227,Yes
237911888,af029f42-0390-4c43-ab65-7b64cef619ec,2024-08-25 14:27:25-04:00,1642992,mvdonovan,https://www.inaturalist.org/observations/237911888,https://inaturalist-open-data.s3.amazonaws.com/photos/423479719/medium.jpeg,"Liberty St, Manassas, VA, US",38.7485900004,-77.4731642321,tree-of-heaven,Ailanthus altissima,tree-of-heaven,57278,Yes
238410386,ba8e62dd-a307-452b-9e6a-24b3c395f362,2024-08-28 09:18:51,7916212,ariel2275,https://www.inaturalist.org/observations/238410386,https://static.inaturalist.org/photos/424446805/medium.jpeg,"Haymarket, VA 20169, USA",38.8141255845,-77.6734326574,tree-of-heaven,Ailanthus altissima,tree-of-heaven,57278,Yes
238616443,1dde755f-abfd-4e7d-a23c-81dbebcc9b21,2024-08-28 08:37:35,2802362,outdoorchica,https://www.inaturalist.org/observations/238616443,https://inaturalist-open-data.s3.amazonaws.com/photos/424840212/medium.jpeg,"Fairfax, VA, USA",38.8588117997,-77.2706361997,common ivy,Hedera helix,common ivy,55882,Yes
238762253,cf0b4114-fcab-4560-8eaf-5288bfb2a8fd,2024-08-29 10:56:47-04:00,1015187,kristin84,https://www.inaturalist.org/observations/238762253,https://static.inaturalist.org/photos/425127568/medium.jpeg,"Hume Ct, Bristow, VA, US",38.739795,-77.5683133333,tree-of-heaven,Ailanthus altissima,tree-of-heaven,57278,Yes
239461434,e270a21b-d189-429c-a476-98d07645e5b3,2024/09/02 11:51 AM,6428323,worldbird,https://www.inaturalist.org/observations/239461434,https://inaturalist-open-data.s3.amazonaws.com/photos/426461670/medium.jpeg,"Occoquan Bay National Wildlife Refuge, 14050 Dawson Beach Rd, Woodbridge, VA 22191, USA",38.6444296,-77.2368086,mile-a-minute weed,Persicaria perfoliata,mile-a-minute weed,131249,Yes
239461445,c17f2b85-3f05-4a3c-9c02-886a24218d1d,2024/09/02 11:55 AM,6428323,worldbird,https://www.inaturalist.org/observations/239461445,https://inaturalist-open-data.s3.amazonaws.com/photos/426462233/medium.jpeg,"Occoquan Bay National Wildlife Refuge, 14050 Dawson Beach Rd, Woodbridge, VA 22191, USA",38.6444296,-77.2368086,American trumpet vine,Campsis radicans,American trumpet vine,75995,No
239461504,b2089dfd-584a-46a0-9823-5ff925f12546,2024/09/02 12:12 PM,6428323,worldbird,https://www.inaturalist.org/observations/239461504,https://inaturalist-open-data.s3.amazonaws.com/photos/426470955/medium.jpeg,"Occoquan Bay National Wildlife Refuge, 14050 Dawson Beach Rd, Woodbridge, VA 22191, USA",38.6444296,-77.2368086,shining sumac,Rhus copallinum,shining sumac,126698,No
239461816,598712df-d720-4f8d-8dd3-cc0dc6f1b9a4,2024/09/02 12:50 PM,6428323,worldbird,https://www.inaturalist.org/observations/239461816,https://inaturalist-open-data.s3.amazonaws.com/photos/426482684/medium.jpeg,"Occoquan Bay National Wildlife Refuge, 14050 Dawson Beach Rd, Woodbridge, VA 22191, USA",38.6444296,-77.2368086,shining sumac,Rhus copallinum,shining sumac,126698,No
239508260,82ebcebf-e230-46c5-80a7-de31db8cabb5,2024-09-02 19:20:30,4414955,noahrichter,https://www.inaturalist.org/observations/239508260,https://inaturalist-open-data.s3.amazonaws.com/photos/426579455/medium.jpeg,"Bristow, VA 20136, USA",38.69125872,-77.50622314,tree-of-heaven,Ailanthus altissima,tree-of-heaven,57278,Yes
239781029,b22d67f3-33d7-484b-a0ca-d79aabd2fa2a,Wed Sep 04 2024 08:56:09 GMT -0400 (EDT),3708643,ichordse,https://www.inaturalist.org/observations/239781029,https://inaturalist-open-data.s3.amazonaws.com/photos/427142820/medium.jpeg,Haymarket,38.811920166,-77.6711044312,shining sumac,Rhus copallinum,shining sumac,126698,No
239869648,1cd4d398-5a90-4095-a9ea-22816a2e90bf,2024-09-04 11:17:16,7404882,emtysar,https://www.inaturalist.org/observations/239869648,https://inaturalist-open-data.s3.amazonaws.com/photos/427272888/medium.jpeg,"Triangle, VA 22172, USA",38.5567653,-77.388942,Japanese honeysuckle,Lonicera japonica,Japanese honeysuckle,77835,Yes
239874109,13ec7474-c11d-4903-955a-6770dfec4a49,2024/09/03 1:52 PM,342604,peggyo,https://www.inaturalist.org/observations/239874109,https://inaturalist-open-data.s3.amazonaws.com/photos/427280397/medium.jpeg,"Prince William County, VA, USA",38.585038871,-77.2588615713,common pawpaw,Asimina triloba,common pawpaw,50897,No
240033890,a3cd8590-693c-4e89-8d71-a9466f87aebe,2024/09/03 2:14 PM,342604,peggyo,https://www.inaturalist.org/observations/240033890,https://inaturalist-open-data.s3.amazonaws.com/photos/427585299/medium.jpeg,"Prince William County, VA, USA",38.5844983348,-77.2571310941,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,50278,No
240045027,b9218080-ca27-406e-80bc-594fab5e04d2,2024/09/04 1:53 PM,245107,biogeoquest,https://www.inaturalist.org/observations/240045027,https://static.inaturalist.org/photos/427606780/medium.jpg,"Prince William County, VA, USA",38.8305440552,-77.5317468753,arrow-leaved tearthumb,Persicaria sagittata,arrow-leaved tearthumb,204179,No
240064987,0547f61e-a5d1-4d4c-90d3-f420629fcd02,2024/09/05 12:43 PM,6428323,worldbird,https://www.inaturalist.org/observations/240064987,https://inaturalist-open-data.s3.amazonaws.com/photos/427573154/medium.jpeg,"Occoquan Bay National Wildlife Refuge, 14050 Dawson Beach Rd, Woodbridge, VA 22191, USA",38.6444296,-77.2368086,Japanese honeysuckle,Lonicera japonica,Japanese honeysuckle,77835,Yes
240330973,4ebb16f6-94cc-4928-9560-a65c3481f83b,2024/09/06 10:30 AM,177924,ken11,https://www.inaturalist.org/observations/240330973,https://inaturalist-open-data.s3.amazonaws.com/photos/428159689/medium.jpg,"Woodbridge, VA 22191, USA",38.6443057467,-77.2419453883,Japanese honeysuckle,Lonicera japonica,Japanese honeysuckle,77835,Yes
240647218,01d9919c-3520-42bc-971e-c58215459412,2024-09-08 17:25:35,2907199,teammcd,https://www.inaturalist.org/observations/240647218,https://inaturalist-open-data.s3.amazonaws.com/photos/428764914/medium.jpeg,"Manassas, VA 20109, USA",38.803225,-77.5386916667,white avens,Geum canadense,white avens,85325,No
240874328,ac83fcd7-3c50-452d-99bd-561e7392e887,2024-09-09 09:10:01,451865,valehu,https://www.inaturalist.org/observations/240874328,https://inaturalist-open-data.s3.amazonaws.com/photos/429210835/medium.jpeg,"Montclair, VA, USA",38.6168220007,-77.3496277258,common ivy,Hedera helix,common ivy,55882,Yes
241269791,2b5b720f-0199-4f5d-a732-02963342ec14,2024-09-03 19:11:56,744517,saucierj,https://www.inaturalist.org/observations/241269791,https://inaturalist-open-data.s3.amazonaws.com/photos/429977171/medium.jpeg,"Haymarket, VA 20169, USA",38.8822861111,-77.6898833333,arrow-leaved tearthumb,Persicaria sagittata,arrow-leaved tearthumb,204179,No
241285627,9084864f-1dbd-42af-bdaa-85d8c23e4b12,2024-09-11 18:33:25,2415830,vibe-navi,https://www.inaturalist.org/observations/241285627,https://inaturalist-open-data.s3.amazonaws.com/photos/430005082/medium.jpeg,"Dumfries, VA 22025, USA",38.5667254384,-77.3535266519,common pawpaw,Asimina triloba,common pawpaw,50897,No
241491182,2f1e16a7-bf2a-4333-953b-4b8536e7ed03,2024/09/13 9:41 AM,6428323,worldbird,https://www.inaturalist.org/observations/241491182,https://inaturalist-open-data.s3.amazonaws.com/photos/430389608/medium.jpeg,"Occoquan Bay National Wildlife Refuge, 14050 Dawson Beach Rd, Woodbridge, VA 22191, USA",38.6444296,-77.2368086,common pawpaw,Asimina triloba,common pawpaw,50897,No
241491189,a491746a-c7de-4538-9e28-dc2f15ef820c,2024/09/13 9:57 AM,6428323,worldbird,https://www.inaturalist.org/observations/241491189,https://inaturalist-open-data.s3.amazonaws.com/photos/430392501/medium.jpeg,"Occoquan Bay National Wildlife Refuge, 14050 Dawson Beach Rd, Woodbridge, VA 22191, USA",38.6444296,-77.2368086,arrow-leaved tearthumb,Persicaria sagittata,arrow-leaved tearthumb,204179,No
241531272,67fac413-d38b-497d-bbd2-021915db87ed,2024-09-13 11:04:32-04:00,5949,jenny,https://www.inaturalist.org/observations/241531272,https://inaturalist-open-data.s3.amazonaws.com/photos/430474717/medium.jpeg,"Laconia Cir, Woodbridge, VA, US",38.6060733873,-77.2769654098,common pawpaw,Asimina triloba,common pawpaw,50897,No
241531507,0eb003b0-bc3e-454c-b386-f6797468a860,2024-09-13 10:51:51-04:00,5949,jenny,https://www.inaturalist.org/observations/241531507,https://inaturalist-open-data.s3.amazonaws.com/photos/430475104/medium.jpeg,"Rippon Landing, Woodbridge, VA, US",38.6104296738,-77.2787064369,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,50278,No
241531616,ebf6ff21-00b9-4e2d-940e-8e700e30c617,2024-09-13 10:14:31-04:00,5949,jenny,https://www.inaturalist.org/observations/241531616,https://inaturalist-open-data.s3.amazonaws.com/photos/430475363/medium.jpeg,"Macedonia Dr, Woodbridge, VA, US",38.6062887803,-77.2810078861,American trumpet vine,Campsis radicans,American trumpet vine,75995,No
241883441,a44b42e0-88fe-4b06-b010-b67e9e2b4d19,2024-09-15 11:07:38,2411956,blattodeum,https://www.inaturalist.org/observations/241883441,https://inaturalist-open-data.s3.amazonaws.com/photos/431154382/medium.jpeg,"Manassas, VA 20112, USA",38.68744418,-77.48681849,common pawpaw,Asimina triloba,common pawpaw,50897,No
241902783,02cbab02-3529-4494-8978-189bfb1a5bc7,2024-09-15 12:33:24-04:00,3716906,linkon,https://www.inaturalist.org/observations/241902783,https://inaturalist-open-data.s3.amazonaws.com/photos/442853416/medium.jpeg,"Occoquan Bay National Wildlife Refuge, Woodbridge, VA, US",38.6394784656,-77.2308048859,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,50278,No
242028725,359253d0-9703-4c7f-9b26-81ad4216f98b,2024/08/30 12:31 PM,2162721,porroglossum,https://www.inaturalist.org/observations/242028725,https://static.inaturalist.org/photos/431434529/medium.jpeg,"Prince William County, VA, USA",38.81955,-77.5240944444,common pawpaw,Asimina triloba,common pawpaw,50897,No
242147577,56c2ecc3-6260-4ee5-bcff-6dc851695732,2024-09-16 14:21:38,4414955,noahrichter,https://www.inaturalist.org/observations/242147577,https://inaturalist-open-data.s3.amazonaws.com/photos/431660024/medium.jpeg,"Midland, VA 22728, USA",38.53113018,-77.68073597,arrow-leaved tearthumb,Persicaria sagittata,arrow-leaved tearthumb,204179,No
242348818,0606f8cf-0215-4418-b0ef-770aa29fdccc,2024/09/09 4:27 PM,3701063,bookersg,https://www.inaturalist.org/observations/242348818,https://inaturalist-open-data.s3.amazonaws.com/photos/432042548/medium.jpeg,"Fauquier County, VA, USA",38.8734316667,-77.69897,common pawpaw,Asimina triloba,common pawpaw,50897,No
242890156,b7bd75d2-aee0-4657-8eda-e7a426012910,2024-09-20 09:39:15-04:00,3716906,linkon,https://www.inaturalist.org/observations/242890156,https://inaturalist-open-data.s3.amazonaws.com/photos/434836650/medium.jpeg,"Marine Corps Base - Headquarters, Quantico, VA, US",38.5128305343,-77.3886062498,tree-of-heaven,Ailanthus altissima,tree-of-heaven,57278,Yes
243215980,fade79c6-8d44-444c-aacf-bc5cc35822dd,2024-09-21 13:03:30-04:00,2507485,surfman,https://www.inaturalist.org/observations/243215980,https://inaturalist-open-data.s3.amazonaws.com/photos/433663179/medium.jpeg,"Occoquan Bay National Wildlife Refuge, Woodbridge, VA, US",38.6444854118,-77.2370798133,Persicaria sagittata,Persicaria sagittata,arrow-leaved tearthumb,204179,No
243336217,534a3529-4d5e-4dc6-b48d-744edffb64d8,2024-09-22 09:59:28-04:00,997924,sholtz,https://www.inaturalist.org/observations/243336217,https://static.inaturalist.org/photos/433962684/medium.jpeg,"Camp Snyder Blvd, Broad Run, VA, US",38.8278486301,-77.6670149008,tree-of-heaven,Ailanthus altissima,tree-of-heaven,57278,Yes
243337636,96c8486d-45a1-43cb-979b-7da03ea821da,2024-09-22 10:00:51-04:00,997924,sholtz,https://www.inaturalist.org/observations/243337636,https://static.inaturalist.org/photos/433898105/medium.jpeg,"Camp Snyder Blvd, Broad Run, VA, US",38.8278749739,-77.6669961905,tree-of-heaven,Ailanthus altissima,tree-of-heaven,57278,Yes
243407463,6166ad93-a58a-4bfa-ab0d-8779b08b1ba5,2024-09-19 10:16:37-04:00,8605931,patriots14,https://www.inaturalist.org/observations/243407463,https://inaturalist-open-data.s3.amazonaws.com/photos/434024295/medium.jpeg,"Dominican Dr, Dumfries, VA, US",38.5679366667,-77.2860033333,shining sumac,Rhus copallinum,shining sumac,126698,No
243410778,21559b5b-e772-447d-a783-efbab203cbf3,2024-09-22 13:55:49-04:00,168126,maryam_sed,https://www.inaturalist.org/observations/243410778,https://static.inaturalist.org/photos/434030156/medium.jpeg,"Manassas National Battlefield Park, Manassas, VA, US",38.8248166667,-77.511025,shining sumac,Rhus copallinum,shining sumac,126698,No
243411567,4cb96dc1-369d-40c9-8c47-019d7aca2f5c,2024-09-22 13:40:34-04:00,168126,maryam_sed,https://www.inaturalist.org/observations/243411567,https://static.inaturalist.org/photos/434031802/medium.jpeg,"Manassas National Battlefield Park, Manassas, VA, US",38.8241166667,-77.507745,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,50278,No
243417779,23503d16-c567-4ff4-9bf2-434e5d7536e8,2020/04/28 5:58 PM,2162721,porroglossum,https://www.inaturalist.org/observations/243417779,https://static.inaturalist.org/photos/434036840/medium.jpeg,"Prince William County, VA, USA",38.5495694444,-77.4001777778,golden ragwort,Packera aurea,golden ragwort,116329,No
243439604,6e4a2ee6-a531-4e9c-8c94-dd5c5875cdd7,2024-09-22 16:54:44,5625111,evangelist,https://www.inaturalist.org/observations/243439604,https://static.inaturalist.org/photos/434084416/medium.jpeg,"Woodbridge, VA 22191, USA",38.6626766667,-77.2544166667,tree-of-heaven,Ailanthus altissima,tree-of-heaven,57278,Yes
243454274,8fbc648b-e9cd-46fd-a040-51fb8139409d,2024-09-22 17:04:08,5625111,evangelist,https://www.inaturalist.org/observations/243454274,https://static.inaturalist.org/photos/434112434/medium.jpeg,"Woodbridge, VA 22191, USA",38.66295,-77.254045,tree-of-heaven,Ailanthus altissima,tree-of-heaven,57278,Yes
243616963,23948e5a-bbee-4291-8e3e-aabb11261c2e,2024/09/20 1:57 PM,3701063,bookersg,https://www.inaturalist.org/observations/243616963,https://inaturalist-open-data.s3.amazonaws.com/photos/434418028/medium.jpeg,"Virginia, US",38.5385731545,-77.6988911105,Japanese honeysuckle,Lonicera japonica,Japanese honeysuckle,77835,Yes
243673906,01bdf4cf-596a-4a66-93a1-6ea239f384d0,2024-09-23 17:22:36-04:00,5736639,asxerr,https://www.inaturalist.org/observations/243673906,https://inaturalist-open-data.s3.amazonaws.com/photos/434538358/medium.jpeg,"Ashby Pond Conservatory Site, Fairfax, VA, US",38.8479166604,-77.2853257511,common pawpaw,Asimina triloba,common pawpaw,50897,No
244230770,b8ca2886-4532-4275-9d20-652245c090d5,2024-09-26 20:42:43-04:00,8605931,patriots14,https://www.inaturalist.org/observations/244230770,https://inaturalist-open-data.s3.amazonaws.com/photos/435632187/medium.jpeg,"Neabsco Overlook, Woodbridge, VA, US",38.6281166667,-77.3323666667,common ivy,Hedera helix,common ivy,55882,Yes
244310401,fbc02783-9aa8-4fa5-832a-48efc11756fe,Fri Sep 27 2024 10:26:28 GMT -0400 (EDT),3676276,dendrologith,https://www.inaturalist.org/observations/244310401,https://static.inaturalist.org/photos/435914212/medium.jpeg,"Prince William County, US-VA, US",38.8241271973,-77.7057113647,arrow-leaved tearthumb,Persicaria sagittata,arrow-leaved tearthumb,204179,No
244524555,38dcdc08-2e1b-4c65-b39c-9cb1c77cdd04,2024-09-28 12:53:25-04:00,922210,kaschaller,https://www.inaturalist.org/observations/244524555,https://static.inaturalist.org/photos/436183349/medium.jpeg,"Manassas, Manassas, VA, US",38.7502966667,-77.47187,tree-of-heaven,Ailanthus altissima,tree-of-heaven,57278,Yes
245072424,115bf9cc-64b3-41d6-ad6c-08ac849b3a47,2024-10-01 10:09:47-04:00,5326897,clairemonkey,https://www.inaturalist.org/observations/245072424,https://inaturalist-open-data.s3.amazonaws.com/photos/437531790/medium.jpeg,"Prince William Forest Park, Dumfries, VA, US",38.6004075534,-77.358038646,common pawpaw,Asimina triloba,common pawpaw,50897,No
245476869,4fe623fd-01ea-42e3-a054-a20a980e5b7d,2024/10/03 1:34 PM,297,dgovoni,https://www.inaturalist.org/observations/245476869,https://inaturalist-open-data.s3.amazonaws.com/photos/438047493/medium.jpg,"Bristow, VA, USA",38.7205611117,-77.5494222217,autumn olive,Elaeagnus umbellata,autumn olive,64697,Yes
245634382,f1ff3730-196a-41ba-ae3b-0882f7918ad2,2024/09/29 11:18 AM,6428323,worldbird,https://www.inaturalist.org/observations/245634382,https://inaturalist-open-data.s3.amazonaws.com/photos/438370823/medium.jpeg,"Occoquan Bay National Wildlife Refuge, 14050 Dawson Beach Rd, Woodbridge, VA 22191, USA",38.6444296,-77.2368086,arrow-leaved tearthumb,Persicaria sagittata,arrow-leaved tearthumb,204179,No
246161312,7c6a9331-d629-445e-88ba-760ee1374ab4,2024-10-07 10:33:19,7515946,amyvwilson,https://www.inaturalist.org/observations/246161312,https://inaturalist-open-data.s3.amazonaws.com/photos/439395813/medium.jpeg,"Lake Ridge, VA 22192, USA",38.69602151,-77.35626368,arrow-leaved tearthumb,Persicaria sagittata,arrow-leaved tearthumb,204179,No
246462878,19f97d49-ef43-4af6-bc6a-4e9763cc0939,2024-10-04 10:31:01-04:00,483650,joannerhutton,https://www.inaturalist.org/observations/246462878,https://inaturalist-open-data.s3.amazonaws.com/photos/440001357/medium.jpeg,"Occoquan Bay National Wildlife Refuge, Woodbridge, VA, US",38.6415567892,-77.2268799887,autumn olive,Elaeagnus umbellata,autumn olive,64697,Yes
246631088,8dd6a674-89f9-4210-ae7e-55b5f1f6b75c,2024-10-10 09:58:50-04:00,2478057,christinasnyder,https://www.inaturalist.org/observations/246631088,https://static.inaturalist.org/photos/440330590/medium.jpeg,"Bull Run Mountain Rd, The Plains, VA, US",38.87544174,-77.6991260191,common pawpaw,Asimina triloba,common pawpaw,50897,No
246796260,53d2134e-c732-45a9-b692-e4a521830abe,2024-10-11 10:33:08-04:00,5949,jenny,https://www.inaturalist.org/observations/246796260,https://inaturalist-open-data.s3.amazonaws.com/photos/440657015/medium.jpeg,"Henry Watts Loop, Woodbridge, VA, US",38.6074811285,-77.2795488122,arrow-leaved tearthumb,Persicaria sagittata,arrow-leaved tearthumb,204179,No
246927985,22d4203e-c377-45fe-b0fa-ff5f12788d39,2024-10-12 10:01:39-04:00,2670502,brose7300,https://www.inaturalist.org/observations/246927985,https://inaturalist-open-data.s3.amazonaws.com/photos/440917482/medium.jpeg,"Prince William County Trails, Woodbridge, VA, US",38.69323,-77.3283916667,common pawpaw,Asimina triloba,common pawpaw,50897,No
